Filename,Category,Description
batch1-0908.jpg,Books & Media,"seller: holt-mooney 3580 joe lock apt. 831 jamesborough, ny 36214 items no. description qty ils the complete life's little 2,00 instruction book by brown, h. jackson, jr. summary vat [%] 10% total 01/16/2015 client: daniel, sutton and stevens 1968 johnson mews janetbury, la 92826 um net price net worth vat [%] gross worth each 4,09 8,18 10% 9,00 net worth vat gross worth 8,18 0,82 9,00 $ 8,18 $ 0,82 $ 9,00"
batch1-0909.jpg,Clothing & Apparel,"seller: king-lawrence 53569 angelica island apt. 529 margaretton, wa 58752 items no. description vintage gothic lolita dress women loose puff sleeve pure color princess dresses xhilaration womens l burgandy boho embroidered festival mini dress new leopard print large dress with pockets & floral sleeves honeyme size l nwt 1920s flapper gatsby cocktail dress chiffon wedding party evening formal dresses boden size 8 us green & navy dark blue belted midi wool knit sweater fall dress 14 colors women spaghetti strap bodycon mini dress sexy party club wear dresses lands end womens 3/4 sleeve dress plus 3x navy blue floral cotton knit 482038 summary total qty 5,00 4,00 5,00 1,00 1,00 4,00 1,00 vat [%] 10% 09/16/2016 um eacn eacn eacn eacn eacn eacn eacn client: james-jones 90829 jill plain east stacy, pa 48537 net price 2200 14,95 39,00 8,99 35,00 4,71 21,23 net worth 452,71 $ 452,71 net worth vat [%] 113,85 10% 59,80 10% 195,00 10% 8,99 10% 35,00 10% 18,84 10% 21,23 10% vat 45,27 $ 45,27 gross worth 125523 65,78 214,50 9,89 38,50 20,72 23735 gross worth 497,98 $ 497,98"
batch1-0910.jpg,"Food & Dining, Transportation, Utilities","seller: client: curry inc tapia inc 901 brandon cliff apt. 789 52721 michael light apt. 255 connerborough, az 68619 south brianside, ok 04582 items no. description qty um net price net worth vat [%] gross worth ae birthday girl 15 oz hand 4,00 each 12,99 51,96 10% 57,16 painted wine glass with box & recipe by lolita new 2. 2 hand blown wine water 2,00 each 29,99 59,98 10% 65,98 goblet glass art mexico pulled feather iridescent swirl oo nib waterford seahorse crystal 4,00 each 59,99 239,96 10% 263,96 wine bottle stopper with tag ireland summary vat [%] net worth vat gross worth 10% 351,90 35,19 387,09 total $ 351,90 $ 35,19 $ 387,09"
batch1-0911.jpg,"Office Supplies, Technology","seller: lyons-murphy 178 mann shoals apt. 732 west johnview, wi 44188 items no. description qty ils nexlink dg41rq desktop 2,00 computer windows 10 w/dvd/cd rom drive 2. gaming pc desktop computer 5,00 hdmi rgb intel i7 rtx 2060, hdd+ssd, windows 10, wifi 2 lenovo i5 | 32gb | 2tb | ssd 1,00 windows 10 pro desktop computer pc wifi bluetooth 4. gaming pc desktop computer 1,00 rgb intel i7, rtx 2060, 16gb ram, 240gb ssd, 2tb hdd a hp 8200 usff desktop 4,00 computer pc core i5 4gb 500gb windows 10 pro displayport summary vat [%] 10% total 10/25/2011 um eacn eacn eacn eacn eacn client: lawrence llc 2959 marquez junction suite 826 michaelchester, ca 10095 net price net worth vat [%] 11,95 23,90 10% 999,50 4 997,50 10% 139,00 139,00 10% 903,80 903,80 10% 99,95 399,80 10% net worth vat 6 464,00 646,40 $ 6 464,00 $ 646,40 gross worth 26,29 5 497,25 152,90 994,18 439,78 gross worth 7 110,40 $7 110,40"
batch1-0912.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: lee, taylor and thompson 737 garcia pine suite 635 lake justinville, vt 91589 items no. description 1. florsheim kids boys sz 5 black reveal oxford dress shoes 2. minecraft creative stuffed plush kids childrens gift cute toy birthday christmas 3: nike air precision high-top basketball white/black shoes boy's size 7.5 4. egyptian comfort 1800 count 4 piece bed sheet set deep pocket bed sheets summary total qty 1,00 3,00 1,00 1,00 vat [%] 10% 10/30/2020 um eacn eacn eacn eacn client: ball and sons 9847 powell rapids suite 005 west jasmine, ri 25175 net price net worth vat [%] 25,00 25,00 7,25 21,75 4,99 4,99 22,99 22,99 net worth vat 74,73 7,47 $ 74,73 $ 7,47 10% 10% 10% 10% gross worth 27,50 23,93 5,49 25,29 gross worth 82,20 $ 82,20"
batch1-0913.jpg,"Office Supplies, Technology","seller: garner-henson 82572 dennis camp suite 808 kristineborough, de 91059 items no. description hp z220 desktop computer barebone system desktop computer gaming pc build your own ryzen 3000g 3200g 3.5ghz+ vega or gtx hp windows 10 pro desktop computer intel quad core i5 wifi, keyboard & mouse amd custom ryzen 5 quad core gaming pc 4.2ghz computer 8gb 1tb am4 ddr4 vega 11 dell gaming pc i7, nvidia gtx 1650, ssd + 1tb, 16gb ram, win10, desktop computer alienware area 51 gaming desktop computer fast dell windows 10 desktop computer core 2 duo 4gb ram 250gb dvd wifi 22"" lcd summary total qty 2,00 5,00 4,00 1,00 1,00 1,00 5,00 vat [%] 10% 11/18/2015 um eacn eacn eacn eacn eacn eacn eacn client: paul, moore and rojas 49578 amy square apt. 816 east kimberly, me 59603 net price 70,00 579,00 169,95 574,99 509,95 600,00 169,95 net worth 6 249,49 $ 6 249,49 net worth 140,00 2 895,00 679,80 574,99 509,95 600,00 849,75 vat [%] 10% 10% 10% 10% 10% 10% 10% vat 624,95 $ 624,95 gross worth 154,00 3 184,50 747,78 632,49 560,95 660,00 934,73 gross worth 6 874,44 $ 6 874,44"
batch1-0914.jpg,"Office Supplies, Clothing & Apparel","seller: allen, johnson and edwards psc 9667, box 7958 apo ap 21099 07/01/2016 items no. description 1. vintage agb black velvet maxi dress l mandarin collar 23 new nwt open back xhileration plum lacy dress womens size medium 10/12 3: athleta coral paisley print stretch ruching wrap athletic dress size l summary total qty um 5,00 each 4,00 each 3,00 each vat [%] 10% client: gomez, mercado and nichols 87208 ashlee key apt. 869 west kristyport, dc 95110 net price 69,96 2,99 39,99 net worth 481,73 $ 481,73 net worth vat [%] 349,80 10% 11,96 10% 119,97 10% vat 48,17 $ 48,17 gross worth 384,78 13,16 131,97 gross worth 529,90 $ 529,90"
batch1-0915.jpg,Home Furnishings,"seller: wood ltd 246 mahoney stravenue travisborough, wa 34478 items no. description yilong 1.2x1.7' 300l tree and birds handmade silk rug carpet tapestry lh691a european colour sunflower pattern mats hallway carpets doormat bedroom area rugs yilong 4'x6' golden handmade carpet antique hand knotted silk area rugs 087b summary total qty 3,00 4,00 1,00 vat [%] 10% 02/18/2018 um each each each client: patterson, trevino and browning 8378 vega camp apt. 028 south john, mi 76400 net price net worth vat [%] 188,00 564,00 10% 13,66 54,64 10% 3 600,00 3 600,00 10% net worth vat 4 218,64 421,86 $ 4 218,64 $ 421,86 gross worth 620,40 60,10 3 960,00 gross worth 4 640,50 $ 4 640,50"
batch1-0916.jpg,Technology,"seller: wong and sons 10592 elizabeth keys suite 381 north lisa, hi 19378 items no. description qty ils super nintendo entertainment 1,00 system snes console bundle w/ 2 controllers & games 2. original nintendo gaming 2,00 console with robot, 9 games & extras 3: pre order new sony playstation 4,00 5 console disk version ships fast 11/12 confirmed 4. sega genesis system console 3,00 controller games bundle 5: magnavox odyssey 2 4,00 microprocessor console system w joy sticks & 15 games - 1978 6. b408 nintendo gameboy color 4,00 console ice blue toysrus limited japan gbc rear x summary vat [%] 10% total 11/29/2020 um eacn eacn eacn eacn eacn eacn client: blankenship-yates 4664 wilson plains suite 213 west jefferyburgh, sc 27960 net price 129,99 475,00 850,00 89,99 155,00 74,99 net worth 5 669,92 $ 5 669,92 net worth 129,99 950,00 3 400,00 269,97 620,00 299,96 vat [%] 10% 10% 10% 10% 10% 10% vat 566,99 $ 566,99 gross worth 142,99 1 045,00 3 740,00 296,97 682,00 329,96 gross worth 6 236,91 $ 6 236,91"
batch1-0917.jpg,Home Furnishings,"seller: hamilton, martin and benson 085 willie manor apt. 868 jeffreybury, ms 53723 items no. description qty ils bohemia style round morocco 4,00 area rug tassel carpet mat floor blanket room decor 2. wow floral medallion rectangle 5,00 area rug hand knotted wool silk carpet (5 x 3)! summary vat [%] 10% total 04/19/2017 client: knapp, moore and cooper 64289 holmes river suite 024 rodgersmouth, nh 44217 um net price net worth vat [%] each 46,89 187,56 10% each 314,99 1574,95 10% net worth vat 1 762,51 176,25 $1 762,51 $ 176,25 gross worth 206,32 1 732,45 gross worth 1 938,76 $ 1 938,76"
batch1-0918.jpg,Footwear & Athletic Wear,"seller: nicholson and sons 886 valerie way robertfort, az 94445 items no. description qty ils nike kid's air jordan 4 retro 3,00 ‘laser’ 7y white/gray 705334-105 2. boys kids printed cotton 3,00 slippers zip fastening 350172494 oo children place boys snow boots 3,00 4. 100pcs wall stickers home 3,00 decor glow in the dark star sticker decal kids room summary vat [%] 10% total 05/30/2020 um client: gallegos, shea and lawson 785 robin highway apt. 834 north shelby, nd 14461 net price 120,00 19,68 12,40 1,70 net worth 461,34 $ 461,34 net worth vat [%] 360,00 59,04 37,20 5,10 vat 46,13 $ 46,13 10% 10% 10% 10% gross worth 396,00 64,94 40,92 5,61 gross worth 507,47 $ 507,47"
batch1-0919.jpg,"Food & Dining, Home Furnishings","seller: graham-gonzalez 5964 cowan path suite 534 new caseyland, co 47875 items no. description 1. the original nib wine-down rednek 16 oz. wine glass x2 - nr 2. wine bottle holder 3: portable wine rack bar stainless steel with handle single bottle free standing summary total 06/15/2019 qty um 4,00 each 2,00 each 4,00 each vat [%] 10% client: vincent, johnson and cortez 89736 tate estates north michele, co 35389 net price 14,99 10,75 46,78 net worth 268,58 $ 268,58 net worth vat [%] 59,96 10% 21,50 10% 187,12 10% vat 26,86 $ 26,86 gross worth 65,96 23,65 205,83 gross worth 295,44 $ 295,44"
batch1-0920.jpg,Books & Media,"seller: client: moore group russo-sexton 4273 wright lakes 9310 luis club lake bradleyport, az 49946 west andrea, ia 85378 items no. description qty um net price net worth vat [%] gross worth ils the heart of rock & soul by 5,00 each 4,49 22,45 10% 24,70 dave marsh 2. warman's star wars field guide 2,00 each 5,77 11,54 10% 12,69 by wells, stuart w., ill by the home stretch 1,00 each 5,38 5,38 10% 5,92 4. scottish folklore legends - 1,00 each 10,95 10,95 10% 12,04 180 rare books on dvd - scotland history mythology 5 5: entertaining 5,00 each 4,49 22,45 10% 24,70 6. christmas cupcake murder: a 2,00 each 2,99 5,98 10% 6,58 festive & delicious ch... by joanne fluke (p.d.f) 7. introduction to thematic 3,00 each 8,99 26,97 10% 29,67 cartography summary vat [%] net worth vat gross worth 10% 105,72 10,57 116,29 total $ 105,72 $ 10,57 $ 116,29"
batch1-0921.jpg,Home Furnishings,"seller: vasquez-hogan 9943 mario locks east deborah, fl 94838 items no. description qty ils nordic braided tassels sofa 3,00 rugs area rug soft mat palm leaves room carpet 2. yilong 4'x6' traditional 2,00 handmade carpet sitting room hand knotted silk rug 076b oo nordic cartoon phoenix carpets 3,00 kids bedroom area rugs parlor anti-slip mat decor 4. silky fake fur fluffy carpets 1,00 non-slip shaggy area rug floor mat light pink s: rectangle faux fur sheepskin 3,00 rug fluffy area rug floor carpets dark pink summary vat [%] 10% total 03/29/2019 um eacn eacn eacn eacn eacn client: compton-hahn 639 dixon cliff apt. 678 new amyville, ok 15485 net price net worth vat [%] 186,54 559,62 10% 3 600,00 7 200,00 10% 13,66 40,98 10% 14,12 14,12 10% 29,95 89,85 10% net worth vat 7 904,57 790,46 $ 7 904,57 $ 790,46 gross worth 615,58 7 920,00 45,08 15,53 98,83 gross worth 8 695,03 $ 8 695,03"
batch1-0922.jpg,Footwear & Athletic Wear,"seller: garcia, smith and nelson uscgc mcguire fpo ap 49035 items no. description qty um ae crewcuts shoes 5,00 each 2. under armour ua curry 3 1,00 each black/black size 6y summary vat [%] 10% total client: garrison inc 620 allen ports jamestown, nm 45303 net price net worth vat [%] 12,00 60,00 10% 4,90 4,90 10% net worth vat 64,90 6,49 $ 64,90 $ 6,49 gross worth 66,00 5,39 gross worth 71,39 $ 71,39"
batch1-0923.jpg,"Office Supplies, Technology","seller: client: patterson-bryant allen-alvarez 5004 carter mall suite 718 7977 jacob fall austinview, or 40203 north mary, nc 66864 items no. description qty um net price net worth vat [%] gross worth ils 10-core gaming computer 1,00 each 618,49 618,49 10% 680,34 desktop pc tower 3tb quad 16gb ddr4 amd graphics wifi pc summary vat [%] net worth vat gross worth 10% 618,49 61,85 680,34 total $ 618,49 $ 61,85 $ 680,34"
batch1-0924.jpg,Clothing & Apparel,"seller: brandt-hunter 0100 hernandez rest west brad, ca 47567 items no. description qty ils guess dress size 6 5,00 summary vat [%] 10% total 01/12/2019 client: um each brennan-smith 46563 wright turnpike apt. 361 hobbsmouth, nm 58425 net price net worth vat [%] 20,00 100,00 10% net worth vat 100,00 10,00 $ 100,00 $ 10,00 gross worth 110,00 gross worth 110,00 $ 110,00"
batch1-0925.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: lawrence llc 90708 cody island suite 930 michaelton, pa 34086 items no. description qty ils the children’s place brown 4,00 dress boy lace up shoes size 12 2. adult girl version hermione 3,00 granger cosplay costume gryffindor kid size in stock 3: joma youth boy supercopa 201 5,00 soccer cleats 4.5 negro verde multitaco black green 4. skechers blue athletic shoes 1,00 kids size 2 euc 5: children place boys snow boots 5,00 6. reebok kids boys blue sneakers 4,00 shoes us 11 no laces ee lotto soccer turf shoes 6 black 1,00 vincente turf jr indoor outdoor futbol cleats summary vat [%] 10% total 07/29/2018 um eacn eacn eacn eacn eacn eacn eacn client: richards, pittman and scott 52054 lori ridges suite 314 east angelaville, ak 95465 net price net worth vat [%] 8,00 32,00 10% 64,16 192,48 10% 19,99 99,95 10% 11,99 11,99 10% 12,40 62,00 10% 5,00 20,00 10% 19,99 19,99 10% net worth vat 438,41 43,84 $ 438,41 $ 43,84 gross worth 35,20 211,73 109,94 13,19 68,20 22,00 21,99 gross worth 482,25 $ 482,25"
batch1-0926.jpg,"Office Supplies, Technology","seller: williams-merritt 64196 lindsey crossing apt. 923 kingburgh, sc 52967 items no. description 1. alarco gaming pc desktop computer intel i5v 8gv 1tbv win 10v nvidia gtx 650 1gb 2. hp windows 10 pro desktop computer intel quad core i5 wifi, keyboard & mouse 3: dell desktop computer optiplex 790 usff core i3 4gb 250gb hd windows 10 pro pc 4. intel core i7 geforce gtx1060 super game gamer master gaming desktop computer pc s: dell desktop computer tower core i3 8gb 500gb hd dvd wifi windows 10 pc 6. custom build dell optiplex 9020 mt i5-4570 3.20ghz desktop computer pc summary total qty 3,00 4,00 2,00 3,00 4,00 2,00 vat [%] 10% 03/26/2021 um eacn eacn eacn eacn eacn eacn client: richards, johnson and harper 152 jason trail suite 126 suzannemouth, ma 82310 net price 500,00 169,95 99,95 689,99 114,95 221,99 net worth 5 353,45 $5 353,45 net worth 1 500,00 679,80 199,90 2 069,97 459,80 443,98 vat [%] 10% 10% 10% 10% 10% 10% vat e5}9),015) $ 535,35 gross worth 1 650,00 747,78 219,89 2 276,97 505,78 488,38 gross worth 5 888,80 $5 888,80"
batch1-0927.jpg,Food & Dining,"seller: client: phillips-barnes avila-miller 96213 nelson mission apt. 146 8595 davis crescent briannashire, nv 95032 shaunborough, ia 10338 items no. description qty um net price net worth vat [%] gross worth ils cup hanging shelf cup rack 4,00 each 26,63 106,52 10% tl iron wine glass shelf restaurant bar for home kitchen 2. iron glass holder organizer wall 1,00 each 44,33 44,33 10% 48,76 mounted kitchen bar 5 bottles wine rack display summary vat [%] net worth vat gross worth 10% 150,85 15,09 165,94 total $ 150,85 $ 15,09 $ 165,94"
batch1-0928.jpg,"Food & Dining, Home Furnishings","seller: knight-velez 5116 chad isle suite 230 new marieland, ct 55375 items no. description ae modern tribal geometric 4x6 indo gabbeh wool & bamboo silk oriental rug carpet 2. pack 3 artificial sheepskin seat pads 30cm round pad floor area carpets 3: 3x5 ft cotton chindi rug dining room carpet floor mat handwoven area rug throw 4. faux fur animal print hide skin rug cowhide area rug floor mat carpet 33.5""x43"" summary total qty 2,00 3,00 5,00 2,00 vat [%] 10% 12/18/2019 um eacn eacn eacn eacn client: nichols-williams psc 9332, box 9809 apo ae 73896 net price net worth vat [%] 183,77 367,54 10% 14,22 42,66 10% a785 89,25 10% 26,03 52,06 10% net worth vat spl oyl 55,15 $ 551,51 $ 55,15 gross worth 404,29 46,93 98,18 57,27 gross worth 606,66 $ 606,66"
batch1-0929.jpg,"Utilities, Footwear & Athletic Wear, Clothing & Apparel","seller: client: harris ltd atkins, benton and cortez 695 oliver ways suite 386 439 emma trace dawnstad, dc 17193 south dannyberg, wi 23002 items no. description qty um net price net worth vat [%] gross worth ils nike air force 1 low 1,00 each 54,95 54,95 10% 60,45 314192-117 triple white youth boys size 5y 2. adult kids pokemon pikachu 4,00 each 16,56 66,24 10% 72,86 kigurumi pajama cosplay christmas costume sleepwear oo children's sports shoes 4,00 each 19,99 79,96 10% 87,96 breathable mesh boys casual shoes 4. timberland women's/junior's 5,00 each 79,99 399,95 10% 439,95 premium 6"" navy waterproof boots 3793a a ll bean boys lot size 1 athletic 1,00 each 6,99 6,99 10% 7,69 sneakers 2 black blue canvas belts sm 6. lego star wars minifigures 2,00 each 2,98 5,96 10% 6,56 stormtrooper darth vader yoda obi van mandalorian new summary vat [%] net worth vat gross worth 10% 614,05 61,41 675,46 total $ 614,05 $ 61,41 $ 675,46"
